STORE_ID,BUSINESS_MONTH,TOTAL_SALES,TOTAL_ORDER,DELIVERY_SALES,NON_DELIVERY_SALES,DELIVERY_ORDER,NON_DELIVERY_ORDER,DINEIN_SALES,DINEIN_ORDER,TAKEAWAY_SALES,TAKEAWAY_ORDER,DNP_ORDER,SWIGGY_DELIVERY_SALES,SWIGGY_DELIVERY_ORDER,ZOMATO_DELIVERY_SALES,ZOMATO_DELIVERY_ORDER,AMAZON_FOODS_DELIVERY_SALES,AMAZON_FOODS_DELIVERY_ORDER,AMAZON_FOODS_DINEIN_SALES,AMAZON_FOODS_DINEIN_ORDER,AMAZON_FOODS_TAKEAWAY_SALES,AMAZON_FOODS_TAKEAWAY_ORDER,GPAY_DELIVERY_SALES,GPAY_DELIVERY_ORDER,GPAY_DINEIN_SALES,GPAY_DINEIN_ORDER,GPAY_TAKEAWAY_SALES,GPAY_TAKEAWAY_ORDER,PAYTM_MICROAPP_DELIVERY_SALES,PAYTM_MICROAPP_DELIVERY_ORDER,PAYTM_MICROAPP_TAKEAWAY_SALES,PAYTM_MICROAPP_TAKEAWAY_ORDER,PAYTM_MICROAPP_DINEIN_SALES,PAYTM_MICROAPP_DINEIN_ORDER,PHONEPE_DELIVERY_SALES,PHONEPE_DELIVERY_ORDER,DESKTOP_DELIVERY_SALES,DESKTOP_DELIVERY_ORDER,DESKTOP_TAKEAWAY_SALES,DESKTOP_TAKEAWAY_ORDER,IRCTC_DELIVERY_SALES,IRCTC_DELIVERY_ORDER,NEW_APP_ANDROID_DELIVERY_SALES,NEW_APP_ANDROID_DELIVERY_ORDER,NEW_APP_ANDROID_DINEIN_SALES,NEW_APP_ANDROID_DINEIN_ORDER,NEW_APP_ANDROID_DRIVE_PICK_SALES,NEW_APP_ANDROID_DRIVE_PICK_ORDER,NEW_APP_ANDROID_TAKEAWAY_SALES,NEW_APP_ANDROID_TAKEAWAY_ORDER,NEW_APP_IPHONE_DELIVERY_SALES,NEW_APP_IPHONE_DELIVERY_ORDER,NEW_APP_IPHONE_DRIVE_PICK_SALES,NEW_APP_IPHONE_DRIVE_PICK_ORDER,NEW_APP_IPHONE_TAKEAWAY_SALES,NEW_APP_IPHONE_TAKEAWAY_ORDER,PWA_DELIVERY_SALES,PWA_DELIVERY_ORDER,PWA_DINEIN_SALES,PWA_DINEIN_ORDER,PWA_TAKEAWAY_SALES,PWA_TAKEAWAY_ORDER,CALL_CENTER_DELIVERY_SALES,CALL_CENTER_DELIVERY_ORDER,CALL_CENTER_TAKEAWAY_SALES,CALL_CENTER_TAKEAWAY_ORDER,PHONE_DELIVERY_SALES,PHONE_DELIVERY_ORDER,DINEIN_CHANNEL_SALES,DINEIN_CHANNEL_ORDER,ODC_DINEIN_SALES,ODC_DINEIN_ORDER,DINEIN_TAKEAWAY_SALES,DINEIN_TAKEAWAY_ORDER,KIOSK_DINEIN_SALES,KIOSK_DINEIN_ORDER,KIOSK_TAKEAWAY_SALES,KIOSK_TAKEAWAY_ORDER,OLD_APP_ANDROID_TAKEAWAY_SALES,OLD_APP_ANDROID_TAKEAWAY_ORDER,OLD_APP_IPHONE_TAKEAWAY_SALES,OLD_APP_IPHONE_TAKEAWAY_ORDER
AAI66575,9/4/2022,3639573.35,5994,1931173.35,719411,4135,1959,559311.55,1493,159199.45,366,1,339351.93,519,495163.61,995,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,9916.95,17,156.5,4,,1,643439.13,1444,31479.71,67,,1,54416.7,143,461414.9,917,,1,57936.19,131,53994.33,97,637,3,4153.9,11,31193.35,37,9637.93,13,7113.47,19,494914.79,1355,,1,33919.54,74,,1,,1,,1,,1
AAI65766,9/4/2022,3657511.93,7931,3314311.3,343199.53,6499,1333,36797.43,133,316413.19,1311,1,591939.31,1193,1199913.55,3341,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,19491.19,39,399,1,,1,754713.46,1649,6499.39,41,,1,33499.34,143,595953.39,1134,,1,19179.15,61,74734.16,143,119,1,1564.9,7,49931.91,76,3139.95,9,49659.55,55,15931.15,71,,1,359761.95,979,,1,,1,,1,,1
AAI63979,9/4/2022,3466574.99,5593,1931976.51,535699.37,3913,1699,6997.13,31,539911.34,1659,1,415143.35,795,331799.91,665,,1,,1,,1,,1,,1,,1,,1,345,3,,1,,1,33373.95,39,933,3,,1,961137.35,1976,5995.13,37,,1,164446.34,493,194135.96,374,,1,33311.66,99,73911.11,113,69,1,7533.31,33,37513.44,33,1373,3,7171.64,11,,1,,1,331391.13,1159,,1,,1,,1,,1
AAI66333,9/4/2022,3535134.14,9653,3939999.79,696134.35,6731,1933,516756.13,1477,179369.33,455,1,1113953.69,3359,731317.45,1919,,1,,1,,1,,1,,1,,1,,1,619,1,494,3,,1,16997.97,19,1944,3,,1,693151.95,1643,113495.54,393,,1,43143.31,135,331393.14,671,,1,19153.34,43,51694.33,94,4519.17,11,5494.64,11,11935.44,11,1939.14,4,1979.93,9,376195.3,1193,,1,119199.9,371,,1,,1,,1,,1
AAI64179,9/4/2022,1393169.99,3165,1199451.34,393719.64,3371,694,159573.9,369,134144.94,336,1,319131.3,634,316911.61,479,,1,,1,,1,,1,,1,,1,,1,,1,911.14,1,,1,11341.43,19,,1,,1,391399.59,996,39344.16,119,,1,39359.67,119,141736.65,371,,1,4645.74,13,31991.35,63,1311,3,1941,9,9177.99,4,1691,3,393.33,7,119696.13,334,,1,97619.43,195,,1,,1,,1,,1
AAI64411,9/4/2022,3111631.71,4611,1439453.39,571169.33,3197,1414,179191.16,411,393177.37,1114,1,349913.55,543,396693.59,913,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,13319.97,31,539.57,3,,1,569117.36,1317,36131.99,64,,1,74933.39,311,156336.6,399,,1,16373.43,39,51594.61,114,915.57,3,3694,11,3616.43,7,,1,191.39,4,137796.13,331,,1,399649.99,753,,1,,1,,1,,1
AAI64453,9/4/2022,954131.39,3179,564115.14,391115.34,1361,917,133559.9,393,167556.44,535,1,53569.37,136,119937.46,365,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,3634.36,7,,1,,1,371631.4,619,15953.13,47,,1,39135.35,133,75959.35,174,,1,14366.97,33,17651.17,33,,1,,1,13395.94,34,3751.14,4,11349.39,34,111396.16,331,,1,111413.99,376,,1,,1,,1,,1
AAI64177,9/4/2022,3149373.56,5355,1451149.94,599333.73,3395,1971,143913.4,539,455431.33,1343,1,131396.16,359,314994.95,735,,1,,1,,1,,1,,1,,1,1535.65,4,399.75,5,,1,,1,11954.99,9,1544,3,,1,647977.53,1576,11956.63,35,,1,119943.19,373,311973.53,711,,1,47169.65,114,36139.46,75,,1,6343.19,16,11341.11,31,534.14,4,5349.67,19,136173.13,476,,1,391697.61,939,,1,,1,,1,,1
AAI64439,9/4/2022,1475797.53,3391,1117515.3,459393.33,3371,1131,396916.93,711,171365.41,419,1,139164.4,391,377931.91,611,,1,,1,,1,,1,,1,,1,931.49,3,,1,,1,,1,9194.15,14,,1,,1,369159.41,979,19617.93,46,,1,19694.63,64,153445.34,397,,1,9733.17,33,35114.33,69,3976.56,7,1954.57,7,9355.16,13,1163.71,1,34533.33,37,356391.19,637,,1,139931.44,334,,1,,1,,1,,1
AAI64391,9/4/2022,3371371.75,3911,3941955.3,439516.55,3943,969,331134.57,555,199491.99,313,1,347331.66,431,611361.76,739,,1,,1,,1,,1,,1,,1,311.96,1,,1,,1,,1,76719.69,59,,1,,1,737934.33,1193,34334.56,69,,1,41376.69,91,371313.99,444,,1,16993.49,33,55351.74,67,4911.39,3,7343.69,15,193971.91,41,3151.7,6,471993.39,93,171644.56,447,,1,131939.43,191,,1,,1,,1,,1
AAI63949,9/4/2022,1399641.51,3441,1134179.63,365463.99,3635,916,151916.19,495,113646.9,331,1,359354.59,541,353531.9,613,,1,,1,,1,,1,,1,,1,936.66,3,,1,,1,,1,13175.14,15,,1,,1,433744.13,1191,7143.1,34,,1,17413.43,61,137716.11,363,,1,9531.14,19,33661.77,73,194,1,1641,5,9363.16,15,973,4,6136.17,15,141733.39,447,,1,95313.34,343,,1,,1,,1,,1
AAI64456,9/4/2022,1661933.99,4433,991561.77,691363.33,3393,3141,391943.99,917,399331.33,1333,1,51947.75,133,374371.93,614,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,3395.95,4,3131,1,,1,519333.43,1341,55615,176,,1,96573.93,371,111939.14,353,,1,31647.96,73,19439.13,43,1349.71,4,3311.14,13,1133.33,3,1595,3,3313.41,13,313363.15,613,,1,364193.3,764,,1,,1,,1,,1
AAI66747,9/4/2022,1179459.36,1939,553513.43,634956.93,936,1113,444653.99,916,191313.95,197,1,115476.56,179,99973.16,311,,1,,1,,1,,1,,1,,1,,1,69,1,379.9,3,,1,41973.43,15,339,1,,1,147443.57,369,114471.39,317,,1,64134.51,119,63479.94,99,,1,35411.69,56,39971.61,37,4173.64,14,3936.33,7,39994.63,9,199.9,3,19511.64,19,391339.96,493,,1,76444.64,33,,1,,1,,1,,1
AAI67194,9/4/2022,3666316.3,5439,1914676.49,751639.91,3453,1995,193731.93,539,567917.99,1457,1,437344.35,793,547977.3,976,,1,,1,,1,,1,,1,,1,1755.99,4,949,1,,1,,1,15145.37,33,,1,,1,445617.96,976,31665.59,61,,1,61779.37,173,399314.13,665,,1,59633.17,139,46545.91,77,3511.14,7,4363.97,13,16936.14,35,6997.13,11,5469.76,35,143954.53,431,,1,435399.35,1133,,1,,1,,1,,1
AAI66136,9/4/2022,1599361.11,4155,1163639.14,534633.17,3433,1633,346793.14,793,397939.93,941,1,147999.71,339,195994.39,419,,1,,1,,1,,1,,1,,1,333.33,1,,1,179,1,,1,3991.61,5,1741.5,3,,1,466695.99,1193,36633.96,111,,1,91194.5,356,336154.15,496,,1,33943.91,91,31957.94,46,3313.39,9,11339.43,15,5319.93,9,3576.95,9,7413.31,45,193169.93,619,,1,151364.75,479,,1,,1,,1,,1
AAI64165,9/4/2022,3193499.43,5451,1331315.13,971194.3,3933,3619,619533.75,1939,351651.55,791,1,99969.93,335,335171.14,769,,1,,1,,1,,1,,1,,1,914.19,3,,1,,1,,1,5459.99,6,3536.33,95,35499.16,43,414959,1136,93943.15,311,,1,77419.53,375,393999.35,616,,1,51147.73,139,11415.11,39,3963.64,13,3363.36,11,5913.19,13,1174.43,4,49351.5,116,493669.17,1413,,1,116119.31,366,,1,,1,,1,,1
AAI64163,9/4/2022,1331933.53,3564,693315.5,649737.13,1739,1936,191511.99,594,467335.13,1333,1,46316.67,136,137969.39,331,,1,,1,,1,,1,,1,,1,1459.66,3,,1,,1,,1,1799.33,5,,1,,1,393947.93,1135,37943.63,79,,1,61994.6,197,95659.91,173,,1,34957.16,53,11399.11,31,3469.14,11,1566,7,6339.33,9,,1,7446.49,39,139359.14,491,,1,379917.37,976,,1,,1,,1,,1
AAI67151,9/4/2022,3131359.9,7333,3347149.19,693319.71,4939,3395,311919.36,1116,371311.45,1199,1,431419.73,963,513155.11,1119,,1,,1,,1,,1,,1,,1,1377.99,3,149,1,119,1,,1,11993.59,17,367,3,,1,799534.75,1751,41513.56,131,,1,74434.65,331,531959.51,1111,,1,53463.93,113,53773.36,119,,1,6563.53,33,19771.5,31,4333.19,7,9375.77,36,353439.74,933,,1,333111.36,913,,1,,1,,1,,1
AAI64176,9/4/2022,3679449.71,6331,1943394.11,935165.6,3734,3497,377776.37,916,557399.33,1571,1,376597.99,554,533199.19,1111,,1,,1,,1,,1,,1,,1,1935.99,3,,1,,1,,1,17139.31,31,159,1,,1,656579.59,1377,36567,93,,1,91635.63,316,393539.79,553,,1,39979.19,91,53591.49,113,3933.9,4,13155.51,39,9191.93,17,4193.66,7,13614.15,77,331556.93,793,,1,419479.45,1339,,1,,1,,1,,1
AAI65974,9/4/2022,4597117.9,11493,3461591.15,1135416.75,7939,3544,399114.75,964,946413,3591,1,534933.19,1311,736639.97,1631,,1,,1,,1,,1,,1,,1,4396.97,9,319,1,,1,,1,33315.93,35,1775.57,5,,1,1416347.69,3431,33343.35,71,,1,115341.59,331,573115.43,1333,,1,37175.13,97,139439.93,374,1513.57,3,3363,9,41319.94,71,1773.69,7,14513.43,65,359911.95,976,,1,697157.14,3141,,1,,1,,1,,1
AAI63949,9/4/2022,1931719.3,4911,,1931719.3,1,4911,1399411.61,3511,533397.59,1311,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,1644.14,5,317,1,,1,,1,,1,,1,,1,93513.15,331,,1,99646.9,391,,1,,1,17379.56,41,,1,611,3,535,1,,1,494.61,1,,1,1391937.55,3333,,1,413719.49,973,,1,,1,,1,,1
AAI66349,9/4/2022,3519116.99,5939,1569711.15,949316.94,3333,3717,417573.49,1353,531733.36,1455,1,149416.33,391,351577.16,744,,1,,1,,1,,1,,1,,1,391.96,1,,1,199,1,,1,19919.55,16,1661.91,3,,1,617919.13,1441,93971.99,334,,1,93377.63,355,357633,659,,1,69413.11,111,39331.13,61,975,4,6191.74,9,15136.64,13,5751.93,9,33735.66,7,396133.19,955,,1,366449.35,1171,,1,,1,,1,,1
AAI64317,9/4/2022,1719771.93,3616,1141999.39,577993.44,3515,1111,333443,639,345439.44,473,1,399319.37,619,341999.95,591,,1,,1,,1,,1,,1,,1,939.66,3,,1,,1,,1,7139.53,13,357,1,,1,493513.37,1147,19743.11,43,,1,53391.43,114,93943.54,171,,1,13941.59,11,34566.13,69,,1,3533.39,6,1413.53,3,939,3,391.63,4,319339.91,575,,1,175399.15,339,,1,,1,,1,,1
AAI63941,9/4/2022,3169713.47,5563,1166473.55,1113339.93,3967,3596,555741.34,1193,447499.69,1413,1,141953.95,393,191739.11,514,,1,,1,,1,,1,,1,,1,,1,494,1,1335.99,1,,1,1674.96,3,,1,,1,593941.64,1696,41464.93,131,,1,59934.17,313,131175.1,391,,1,13314.57,33,34999.54,71,1694,4,3757.99,7,3773.79,7,695,3,1537.66,4,496953.93,1135,,1,339119.63,514,,1,143414.43,643,,1,,1
AAI65941,9/4/2022,3191377.95,6599,3351373.39,741114.66,4995,1593,343549.39,571,496456.37,1133,1,536391.3,1153,673913.13,1339,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,14693.7,19,347,3,,1,615713.71,1441,13394.57,37,,1,39396.97,115,399715.43,949,,1,19499.64,41,76741.99,131,335.14,3,9791.55,15,41671.39,43,9316.39,19,13675.97,33,331471.99,513,,1,431315.13,941,,1,,1,,1,,1
AAI64373,9/4/2022,3391475.49,4999,933615.41,1346971.19,3351,3749,363765.35,561,1193114.93,3199,1,41963.5,133,165357.69,419,,1,,1,,1,,1,,1,,1,613.33,1,115,1,135,1,,1,1195.66,3,4561.7,3,,1,547737.31,1396,71917,159,,1,179636.99,376,113531.69,335,,1,61931.33,94,31635.4,53,5191.94,9,6155.33,14,7177.35,14,15933.34,19,35916.49,19,163531.63,353,,1,915974.35,1691,,1,,1,,1,,1
AAI66391,9/4/2022,3316145.11,9143,1963197.37,1353947.94,4419,3733,691135.17,1979,673733.77,1944,1,131991.95,311,364961.69,673,,1,,1,,1,,1,,1,,1,1946.99,3,511,1,,1,,1,3975.55,9,,1,,1,1141197.91,3793,74731.96,193,,1,131943.15,373,313959.97,439,,1,19477.33,43,56161.19,133,1167,3,11665.63,39,16971.15,39,1471.79,4,43541.19,54,599191.66,1666,,1,519664.99,1396,,1,,1,,1,,1
AAI66173,9/4/2022,1996343.93,5679,1597.14,1994756.79,3,5676,1479531.63,4319,415336.15,1359,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,139,3,,1,,1,,1,,1,1597.14,3,91631.96,335,,1,165373.53,759,,1,,1,31194.91,114,,1,991.14,3,1199.14,5,,1,1919.14,1,,1,1374937.71,3916,,1,316751.54,479,,1,,1,,1,,1
AAI64191,9/4/2022,1376936.5,3177,913651.6,573174.9,1977,1311,311597.35,617,363597.65,593,1,75663,196,197316.34,439,,1,,1,,1,,1,,1,,1,3369.91,4,414.43,1,,1,,1,1557.33,1,,1,,1,365493.67,911,39174.41,111,,1,43941.93,175,131949.97,393,,1,31919.35,65,31636.39,36,3514.14,4,934.95,3,7197.99,13,49,1,591.33,5,367967.15,473,,1,195441.1,339,,1,,1,,1,,1
AAI66114,9/4/2022,3797961.79,7591,3165143.14,733919.74,4993,3599,335619.94,1353,397199.9,1347,1,395313.63,713,479941.13,1176,,1,,1,,1,,1,,1,,1,3151.64,4,416,1,115.66,1,,1,11311.47,16,313,3,,1,916617.31,3319,16116.74,53,,1,71591.76,361,316959.44,697,,1,14199.43,49,51155.17,113,1374.95,4,3591.5,13,19156.16,46,3519.13,13,3951.3,39,313346.53,1191,,1,313791.99,1111,,1,,1,,1,,1
AAI66414,9/4/2022,3941656.33,9339,3946731.13,993936.3,6439,3911,313695.5,649,791331.7,3163,1,341366.55,917,717113.67,1716,,1,,1,,1,,1,,1,,1,3971.55,6,99,1,177,1,,1,33593.67,36,4973,5,,1,1196955.35,3633,51173.3,137,,1,99933.5,369,475599.31,1113,,1,47144.19,91,91591.39,169,3395,6,11691.37,19,44361.97,47,31119.5,9,63391.97,33,141119.11,456,,1,597611.14,1773,,1,,1,,1,,1
AAI67136,9/4/2022,3333663.53,4734,1979437.13,355335.41,3994,951,333511,533,131735.41,319,1,539713.14,1115,439114.67,967,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,33114.17,31,,1,,1,619391.79,1371,11671.11,33,,1,34944.37,49,311591.39,371,,1,11393.71,19,71779.99,117,693.66,3,4631.44,9,3551.93,9,3346.71,5,3414.36,16,316777.96,491,,1,99631.19,336,,1,,1,,1,,1
AAI66961,9/4/2022,6415753.33,14193,,6415753.33,1,14193,3737155.56,9337,3669596.66,5755,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,599,1,,1,,1,951,3,,1,,1,316955.43,644,,1,139755.66,346,,1,,1,71497.95,171,,1,3711.39,7,1539.93,3,,1,569,3,,1,3374944.15,7376,,1,3464395.33,5331,,1,,1,,1,,1
AAI67134,9/4/2022,3411476.39,6545,1431133.36,991444.13,3559,3997,336169.63,963,655374.39,3134,1,93339.93,333,313773.36,717,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,3171.33,6,,1,,1,919935.19,3111,93931.63,314,,1,134199.96,369,159999.47,357,,1,35391.93,69,39913.93,99,5431.75,17,11153,37,11111.91,34,3171.95,11,3111.37,33,316111.55,695,,1,473469.66,1551,,1,,1,,1,,1
AAI67179,9/4/2022,1175391.17,3779,,1175391.17,1,3779,999577.37,3491,95713.9,399,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,47935.59,197,,1,49399.39,163,,1,,1,7131.94,39,,1,1639.57,3,954.14,3,,1,1513,3,,1,931754.37,3366,,1,37936.53,113,,1,,1,,1,,1
AAI63945,9/4/2022,3994176.53,7636,3374317.13,519959.39,6191,1446,31794.15,73,499175.34,1373,1,444991.14,1111,699531.13,1945,,1,,1,,1,,1,,1,,1,391.33,1,499.9,3,,1,,1,41993.13,33,,1,,1,979763.53,3397,15416.73,53,,1,136393.13,495,363136.55,599,,1,36315.77,96,39439.93,113,,1,11955.39,33,6697.16,11,1591.14,5,9439.46,13,3991.33,15,,1,333533.13,763,,1,,1,,1,,1
AAI66749,9/4/2022,3571333.47,5334,1764393.95,917139.53,3759,1476,446139.17,913,361911.45,663,1,361639.33,913,474146.46,979,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,31315.39,14,3354.57,3,,1,613197.33,1394,34439.75,55,,1,46166.99,116,319411.94,439,,1,31653.93,43,61651.93,113,696,1,6915.39,15,13565.91,14,11994.95,17,13379.79,34,419991.13,734,,1,373944.94,491,,1,,1,,1,,1
AAI63994,9/4/2022,3677691.14,5963,3113177,665613.14,4331,1541,413353.4,935,363361.74,616,1,593979.37,1133,416935.1,931,,1,,1,,1,,1,,1,,1,439.33,1,696,1,,1,,1,33136.37,39,511.57,1,,1,641197.54,1571,41644.93,97,,1,56411.61,143,351557.33,464,,1,35574.63,49,63499.19,119,3931.93,5,3147,9,13951.13,31,7331.57,9,11714.96,53,335711.63,799,,1,169939.36,395,,1,,1,,1,,1
AAI67193,9/4/2022,4116997.96,9344,3795919.49,1331179.37,5391,3963,549119.55,1359,691969.93,1615,1,376663.3,553,536169.37,1133,,1,,1,,1,,1,,1,,1,599.33,1,,1,,1,,1,14163.17,19,539.57,3,,1,1174339.67,3341,119363.9,363,,1,191547.9,413,741931.39,1333,,1,113933.1,313,91973.59,134,6194.56,14,13393.94,31,39939.36,43,6339.71,11,31495.53,36,393373.93,1114,,1,379347.7,956,,1,,1,,1,,1
AAI64199,9/4/2022,3961393.14,9633,1419537,3541956.14,3591,6143,3336964.55,5316,314991.49,936,1,364515.49,439,395316.39,711,,1,,1,,1,,1,,1,,1,1579.99,4,,1,439,1,,1,13535.96,33,3434,1,,1,469775.11,1111,356931.55,715,,1,96315,349,195164.39,311,,1,39519.11,63,49391.69,91,9395.63,35,3133.14,9,9334.51,16,531.57,3,34353.9,17,1969343.39,4343,,1,195111.67,515,,1,,1,,1,,1
AAI66734,9/4/2022,1913191.77,4114,1311354.56,611936.31,3991,1134,371913.13,559,339113.19,575,1,335335.43,793,345971.16,613,,1,,1,,1,,1,,1,,1,1359.19,3,915,1,,1,,1,3596.51,6,,1,,1,491793.91,1311,39334.93,71,,1,53643.15,115,113913.54,319,,1,7349.63,19,39539.93,41,3411.39,4,3779.66,9,1996.9,4,511.14,1,1,4,331799.13,466,,1,363915.61,431,,1,,1,,1,,1
AAI66549,9/4/2022,3939411.69,6699,3131796.33,919614.45,4739,1949,316417.49,771,493316.97,1179,1,361193.99,939,359934.19,996,,1,,1,,1,,1,,1,,1,333.33,1,,1,399,1,,1,3194.55,5,1199,1,674939.7,1331,496531.76,1333,57631.1,151,,1,113159.57,335,199649.13,397,,1,51177.44,91,39736.33,51,1941.57,4,13479.66,19,6931.66,6,4744.51,11,11693.93,33,336433.17,569,,1,311549.79,734,,1,,1,,1,,1
AAI66374,9/4/2022,3911999.11,7367,3177945.3,933953.71,4599,3669,369914.33,951,565139.39,1919,1,345956.11,735,359919.43,934,,1,,1,,1,,1,,1,,1,,1,1433,4,,1,,1,33131.96,31,696,3,,1,974999.55,3364,53499.34,153,,1,114997.93,334,361335.99,545,,1,39191.74,69,94145.31,165,3391.75,7,9391.44,33,14749.94,36,1114,5,14919.33,9,316539.93,669,,1,419346.37,1394,,1,,1,,1,,1
AAI66114,9/4/2022,3463339.75,9137,3399316.71,1163933.14,4947,3391,715991.3,3155,449141.74,1335,1,311351.47,591,534316.59,1111,,1,,1,,1,,1,,1,,1,,1,,1,99,1,,1,34939.96,35,49,1,,1,956645.36,3334,96733.76,391,,1,99139.1,391,356339.91,693,,1,36654.16,75,79579.73,163,3969,7,9319.14,33,37479.13,41,3939.37,9,9766.77,13,593751.65,1699,,1,311363.17,949,,1,,1,,1,,1
AAI66336,9/4/2022,3349346.63,7336,3666193.63,593153.11,5641,1596,376939.71,735,316314.3,951,1,913391.66,1633,513391.14,1191,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,35914.34,36,1169,3,,1,951769.95,1931,31419.45,74,,1,49991.91,151,361436.45,679,,1,17116.63,39,115115.13,167,449,1,3195.71,11,7931.99,16,1175,3,477.37,9,335539.99,639,,1,334969.15,647,,1,,1,,1,,1
AAI64351,9/4/2022,1913561.31,3761,1437151.31,466411.1,3949,913,317531,461,349979.1,453,1,433113.39,796,397119.35,669,,1,,1,,1,,1,,1,,1,1396.47,1,,1,,1,,1,16461.31,33,,1,,1,479597.56,994,14333.99,33,,1,39439.53,74,177436.36,396,,1,9959.94,19,36136.99,63,174,1,6733.99,13,7519.65,14,3313,3,511.33,4,197939.97,419,,1,191543.75,344,,1,,1,,1,,1
AAI67113,9/4/2022,3364159.39,5711,1633665.75,631393.64,3633,3197,199313.41,613,431191.33,1475,1,95161.15,196,351769.54,797,,1,,1,,1,,1,,1,,1,,1,179,1,1395,3,,1,3561.96,9,949,3,,1,915499.9,1971,33793.35,111,,1,113133.19,349,313313.41,599,,1,39744.56,93,49117.45,99,4649.53,17,6543.71,16,33349.1,39,6114.16,17,4997.54,49,151733.79,475,,1,394741.73,997,,1,,1,,1,,1
AAI64493,9/4/2022,1654676.93,4393,1345933.96,319743.97,3349,1135,144713.19,464,164141.69,571,1,391733.16,659,331693.73,911,,1,,1,,1,,1,,1,,1,567.33,1,,1,,1,,1,6695.4,13,,1,,1,577793.71,1536,13714.99,51,,1,14915.14,53,97135.34,199,,1,1347,6,47714.9,93,394,1,1417.57,3,9336.51,16,,1,5395.99,33,139751.63,415,,1,146461.99,511,,1,,1,,1,,1
AAI65939,9/4/2022,1913139.97,4439,1639339.16,364911.91,3711,739,1734,5,363196.91,733,1,465659.15,979,339974.14,799,,1,,1,,1,,1,,1,,1,1171.66,3,193.57,1,,1,,1,15154.95,19,335,1,,1,616565.39,1494,947,3,,1,31434.37,133,133356.96,351,,1,1979.57,9,44337.53,93,,1,949,4,19931.16,33,357,3,13379.33,43,,1,,1,337951.4,574,,1,,1,,1,,1
AAI64146,9/4/2022,1594694.96,4149,994344.17,611451.79,3539,1519,331399.97,936,379151.93,693,1,357759.43,631,334553.49,599,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,743.19,3,,1,,1,395159.63,1154,31944.13,111,,1,59333.75,313,97151.55,337,,1,17776.75,35,19191.49,31,1113.14,4,6433.57,11,649.47,1,5459.14,7,349.93,6,376939.75,697,,1,191149.71,419,,1,,1,,1,,1
AAI64159,9/4/2022,3916416.65,6961,1919713.71,996713.94,4349,3611,319173.13,949,699631.93,1763,1,174341.34,411,391114.17,691,,1,,1,,1,,1,,1,,1,1976.33,5,49,1,,1,,1,13435.33,33,193.14,3,,1,1153499.43,3651,144395.94,436,,1,141114.35,419,311333.99,417,,1,39334.99,79,61193.34,145,7331.74,14,13617.33,39,9733.69,15,,1,4499.31,14,139199.37,353,,1,516543.33,1333,,1,,1,,1,,1
AAI66539,9/4/2022,3355439.15,4791,1691979.15,663549.9,3791,999,391349.36,741,393311.54,359,1,463495.39,955,395546.97,953,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,13649.93,15,339,3,63316.61,131,533361.79,1331,37911.79,61,,1,33517.39,61,163444.15,333,,1,17334.79,34,39697.97,93,3367.57,5,7744.14,15,13133.99,19,339,1,31373.99,5,334764.53,646,,1,333139.33,146,,1,,1,,1,,1
AAI66939,9/4/2022,3933519.33,11463,3595611.45,1337917.97,6499,3973,699333.69,3315,539575.19,1759,1,333593.17,769,536371.33,1399,,1,,1,,1,,1,,1,,1,933.33,1,,1,,1,,1,4515.77,11,319,1,,1,1315197.11,3394,54973.16,193,,1,111171.45,339,395317.99,955,,1,34714.17,71,65716.76,143,1714.33,7,7931.66,31,31693.1,35,3753.14,13,43596.99,115,639449.49,1991,,1,411797.76,1313,,1,,1,,1,,1
AAI66516,9/4/2022,3993343.69,6193,1979463.54,1113991.14,3541,3553,971397.64,3191,143493.5,363,1,435973.99,751,391995.15,773,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,19449.46,33,534.14,1,,1,711936.99,1396,149639.57,434,,1,41914.69,143,336151.14,556,,1,14134.94,39,41417.99,93,5961.93,19,5956.14,11,39959.33,34,119,1,35793.91,36,694151.5,1676,,1,93163.59,191,,1,,1,,1,,1
